titulo,data,url,
Ouro e prata nas calçadas de Copacabana,2021-03-02T10:45:42-03:00,https://averdade.org.br/2021/02/ouro-e-prata-nas-calcadas-de-copacabana/,
Fenaj: violência contra jornalistas dobra em 2020,2021-04-07T12:33:40-03:00,https://averdade.org.br/2021/02/fenaj-violencia-contra-jornalistas-dobra-em-2020/,
Bolsonaro pode pegar 15 anos de prisão,2021-02-28T21:16:21-03:00,https://averdade.org.br/2021/02/bolsonaro-pode-pegar-15-anos-de-prisao/,
Prefeito de Macaé decreta retorno às aulas sem diálogo com sindicato e estudantes,2021-03-01T13:46:35-03:00,https://averdade.org.br/2021/03/prefeito-de-macae-decreta-retorno-as-aulas-sem-dialogo-com-sindicato-e-estudantes/,
Acre vive crise humanitária devido à pandemia e enchentes,2021-03-01T16:46:37-03:00,https://averdade.org.br/2021/03/acre-vive-crise-humanitaria-devido-a-pandemia-e-enchentes/,
"Jornal A Verdade: Edição 235, Fevereiro de 2021",2021-03-01T17:32:01-03:00,https://averdade.org.br/2021/03/jornal-a-verdade-edicao-235-fevereiro-de-2021/,
Correnteza promove Seminário da Universidade Brasileira,2021-03-01T16:51:08-03:00,https://averdade.org.br/2021/03/correnteza-promove-seminario-nacional-e-elege-nova-coordenacao/,
Militar vira réu por crimes cometidos durante a ditadura,2021-03-03T07:56:58-03:00,https://averdade.org.br/2021/03/militar-vira-reu-por-crimes-cometidos-durante-a-ditadura/,
Trabalhadores denunciam acidente em empresa de mineração de Sergipe,2021-03-03T07:54:25-03:00,https://averdade.org.br/2021/03/trabalhadores-denunciam-acidente-em-empresa-de-mineracao-de-sergipe/,
Mulheres lutam pela permanência estudantil na UFABC,2021-03-03T07:50:41-03:00,https://averdade.org.br/2021/03/mulheres-lutam-pela-permanencia-estudantil-na-ufabc/,
Covid-19 contamina milhares de professores após retorno às aulas em São Paulo,2021-03-03T10:00:17-03:00,https://averdade.org.br/2021/03/covid-19-contamina-milhares-de-professores-apos-retorno-as-aulas-em-sao-paulo/,
Universidade Federal da Paraíba se une e diz não à interventor,2021-03-02T22:04:28-03:00,https://averdade.org.br/2021/01/universidade-federal-da-paraiba-se-une-e-diz-nao-a-interventor/,
Vladimir Lênin: “O que é mau e o que é útil na velha escola?”,2021-03-02T22:19:37-03:00,https://averdade.org.br/2021/01/vladimir-lenin-o-que-e-mau-e-o-que-e-util-na-velha-escola/,
Ocupação Padre Leo Comissari luta contra despejo ilegal,2021-03-02T22:32:05-03:00,https://averdade.org.br/2021/01/ocupacao-padre-leo-comissari-luta-contra-despejo-ilegal/,
Fenet convoca jornada de lutas contra os cortes na educação,2021-03-15T11:07:46-03:00,https://averdade.org.br/2021/03/fenet-convoca-jornada-de-lutas-contra-os-cortes-na-educacao/,
Prefeito Alexandre Kalil realiza despejo em Belo Horizonte,2021-03-02T22:40:12-03:00,https://averdade.org.br/2021/01/prefeito-alexandre-kalil-realiza-despejo-em-belo-horizonte/,
Ocupação João Mulungu resiste em Aracaju,2021-03-02T23:02:56-03:00,https://averdade.org.br/2021/01/ocupacao-joao-mulungu-resiste-em-aracaju/,
Prefeitura  gasta milhões com propaganda enquanto povo passa fome em São Bernardo,2021-03-03T16:10:21-03:00,https://averdade.org.br/2021/03/prefeitura-gasta-milhoes-com-propaganda-enquanto-povo-passa-fome-em-sao-bernardo/,
Maradona sempre defendeu os oprimidos,2021-03-02T23:30:50-03:00,https://averdade.org.br/2021/01/maradona-sempre-defendeu-os-oprimidos/,
A Verdade presente em Seminário Internacional de Jornalismo,2021-03-02T23:41:33-03:00,https://averdade.org.br/2021/01/a-verdade-presente-em-seminario-internacional-de-jornalismo/,
As gestantes durante a pandemia,2021-03-02T23:56:59-03:00,https://averdade.org.br/2021/01/as-gestantes-durante-a-pandemia/,
A Revolta da Cabanagem: um exemplo de luta,2021-03-03T10:02:40-03:00,https://averdade.org.br/2021/01/a-revolta-da-cabanagem-um-exemplo-de-luta/,
Lutar para ser realmente livre,2021-03-03T15:56:32-03:00,https://averdade.org.br/2021/01/lutar-para-ser-realmente-livre/,
"Jesus de Nazaré, o Filho do Carpinteiro",2021-03-03T00:35:59-03:00,https://averdade.org.br/2021/01/jesus-de-nazare-o-filho-do-carpinteiro-2/,
"Jornal A Verdade: Edição 234, Dezembro de 2020 e Janeiro de 2021",2021-03-03T15:53:42-03:00,https://averdade.org.br/2021/01/jornal-a-verdade-edicao-234-dezembro-de-2020-e-janeiro-de-2021/,
Assim foi temperado o aço,2021-03-03T16:05:13-03:00,https://averdade.org.br/2021/03/assim-foi-temperado-o-aco-2/,
A Constituição Federal é contra a privatização do setor nuclear,2021-03-03T16:04:11-03:00,https://averdade.org.br/2021/03/a-constituicao-federal-e-contra-a-privatizacao-do-setor-nuclear/,
"PM criminaliza bailes funk, mas permite aglomerações na zona sul",2021-03-05T16:25:32-03:00,https://averdade.org.br/2021/03/pm-criminaliza-bailes-funk-mas-permite-aglomeracoes-na-zona-sul/,
Precisamos da revolução tecnológica junto da revolução socialista,2021-03-06T10:52:41-03:00,https://averdade.org.br/2021/03/precisamos-da-revolucao-tecnologica-junto-da-revolucao-socialista/,
"“Auxílio Emergencial já! Respeite nosso povo, respeite nossa brava gente”",2021-03-03T19:53:40-03:00,https://averdade.org.br/2021/03/auxilio-emergencial-ja-respeite-nosso-povo-respeite-nossa-brava-gente/,
Lançamento do livro “Formação e Trajetória do PCR em Alagoas”,2021-03-04T09:58:54-03:00,https://averdade.org.br/2021/03/lancamento-do-livro-formacao-e-trajetoria-do-partido-comunista-revolucionario/,
A situação internacional e as tarefas dos marxista-leninistas,2021-03-18T07:30:36-03:00,https://averdade.org.br/2021/03/cipoml-fortalece-sua-atuacao-e-aprova-resolucao-politica/,
Estudante é executado por milicianos no Rio,2021-03-04T10:00:51-03:00,https://averdade.org.br/2021/03/estudante-e-executado-por-milicianos-no-rio/,
Hospital de campanha de Ribeirão Pires será fechado em meio à pandemia,2021-03-05T16:21:45-03:00,https://averdade.org.br/2021/03/hospital-de-campanha-de-ribeirao-pires-sera-fechado-em-meio-a-pandemia/,
PM-RJ prende camelô por criticar armamento da Guarda Municipal,2021-03-05T13:34:03-03:00,https://averdade.org.br/2021/03/pm-rj-prende-camelo-por-criticar-armamento-da-guarda-municipal/,
77 anos de Manoel Lisboa,2021-03-05T16:24:24-03:00,https://averdade.org.br/2021/03/77-anos-de-manoel-lisboa-de-moura/,
UJR realiza decoração para denunciar o governo genocida do Bolsonaro no Rio Grande do Norte,2021-03-09T11:20:35-03:00,https://averdade.org.br/2021/03/ujr-realiza-decoracao-para-denunciar-o-governo-genocida-do-bolsonaro-no-rio-grande-do-norte/,
Trabalhadores da Cultura perdem renda emergencial por descaso de ex-prefeito em Mauá,2021-03-09T11:20:17-03:00,https://averdade.org.br/2021/03/trabalhadores-da-cultura-perdem-renda-emergencial-por-descaso-de-ex-prefeito-em-maua/,
"A origem revolucionária do 8 de Março, Dia das Mulheres Trabalhadoras",2021-03-05T16:24:06-03:00,https://averdade.org.br/2021/03/a-origem-revolucionaria-do-8-de-marco-dia-das-mulheres-trabalhadoras/,
“A Mãe” e a percepção da mulher,2021-03-05T16:21:09-03:00,https://averdade.org.br/2021/03/a-mae-e-a-percepcao-da-mulher/,
150 anos de Rosa Luxemburgo,2021-03-06T12:16:31-03:00,https://averdade.org.br/2021/03/150-anos-de-rosa-luxemburgo/,
Prefeito de Caxias engana idosos sobre vacinação,2021-03-05T17:31:21-03:00,https://averdade.org.br/2021/03/prefeito-de-caxias-engana-idosos-sobre-vacinacao/,
"Após 68 anos da sua morte, Stálin vive!",2021-03-06T12:09:38-03:00,https://averdade.org.br/2021/03/apos-68-anos-da-sua-morte-stalin-vive/,
Paraguaios pedem renúncia do presidente por má gestão da pandemia,2021-03-06T09:59:41-03:00,https://averdade.org.br/2021/03/paraguaios-pedem-renuncia-do-presidente-por-ma-gestao-da-pandemia/,
"Estudantes da UFG passam sufoco com atrasos, cortes e extinção de bolsas",2021-03-09T11:19:57-03:00,https://averdade.org.br/2021/03/estudantes-da-ufg-passam-sufoco-com-atrasos-cortes-e-extincao-de-bolsas/,
Trabalhadores em telecomunicações aprovam greve no Rio,2021-03-06T16:49:50-03:00,https://averdade.org.br/2021/03/trabalhadores-em-telecomunicacoes-aprovam-greve-por-salarios-dignos-no-rio/,
“Brasil é uma câmara de gás a céu aberto”,2021-03-09T11:15:14-03:00,https://averdade.org.br/2021/03/brasil-e-uma-camara-de-gas-a-ceu-aberto-dizem-religiosos-e-intelectuais-sobre-governo-bolsonaro/,
Ocupação Emmanuel Bezerra conquista realocação,2021-03-07T17:18:40-03:00,https://averdade.org.br/2021/03/ocupacao-emmanuel-bezerra-conquista-realocacao/,
O neoliberalismo é baseado na mentira,2021-03-08T09:41:21-03:00,https://averdade.org.br/2021/03/o-neoliberalismo-e-baseado-na-mentira/,
Estudantes pobres não têm acesso a ensino remoto no RJ,2021-03-08T10:55:50-03:00,https://averdade.org.br/2021/03/estudantes-pobres-nao-tem-acesso-a-ensino-remoto-no-rj/,
Lula tem seus direitos políticos restituídos,2021-03-08T19:14:01-03:00,https://averdade.org.br/2021/03/lula-tem-seus-direitos-politicos-restituidos/,
8 de Março: Movimento Olga Benario organiza ações em vários estados do País,2021-03-09T12:39:02-03:00,https://averdade.org.br/2021/03/8-de-marco-movimento-olga-benario-organiza-acoes-em-todo-o-pais/,
Militantes realizam primeira brigada do mês em Belém,2021-03-09T13:35:00-03:00,https://averdade.org.br/2021/03/militantes-realizam-primeira-brigada-do-mes-em-belem/,
8 DE MARÇO: DIA INTERNACIONAL DA MULHER TRABALHADORA,2021-03-09T20:05:10-03:00,https://averdade.org.br/2021/03/8-de-marco-dia-internacional-da-mulher-trabalhadora/,
A ideologia neoliberal e o fetiche pela catástrofe,2021-03-09T20:18:04-03:00,https://averdade.org.br/2021/03/a-ideologia-neoliberal-e-o-fetiche-pela-catastrofe/,
Desemprego é o maior problema do país para 51% dos brasileiros,2021-03-09T20:56:23-03:00,https://averdade.org.br/2021/03/desemprego-e-o-maior-problema-do-pais-para-51-dos-brasileiros/,
Carta | “Estado e socialismo: uma contradição e um caminho”,2021-03-10T20:06:01-03:00,https://averdade.org.br/2021/03/carta-estado-e-o-socialismo-uma-contradicao-e-um-caminho/,
Movimento Olga e SINDLIMP-PB realizam atividade na limpeza urbana,2021-03-11T10:19:50-03:00,https://averdade.org.br/2021/03/movimento-olga-e-sindlimp-pb-realizam-atividade-na-limpeza-urbana/,
"Pobreza menstrual, uma interdição e um fenômeno multifatorial",2021-03-11T09:15:23-03:00,https://averdade.org.br/2021/03/pobreza-menstrual-uma-interdicao-e-um-fenomeno-multifatorial/,
Ocupação Paulo Freire: Um mês de luta e resistência,2021-03-11T10:48:07-03:00,https://averdade.org.br/2021/03/ocupacao-paulo-freire-um-mes-de-luta-e-resistencia/,
"Auxílio-saúde prevê pagamento de até R$3,5 mil a juízes e promotores no RS",2021-03-11T11:03:08-03:00,https://averdade.org.br/2021/03/auxilio-saude-preve-pagamento-de-ate-r-35-mil-a-juizes-e-promotores-no-rs/,
Especuladores lucram bilhões e povo morre de fome e de Covid,2021-03-21T16:29:25-03:00,https://averdade.org.br/2021/03/especuladores-lucram-bilhoes-e-povo-morre-de-fome-e-de-covid/,
A luta dos estudantes por comida durante a pandemia,2021-03-11T16:02:46-03:00,https://averdade.org.br/2021/03/a-luta-dos-estudantes-por-comida-durante-a-pandemia/,
75 dias sem notícias: meninos de Belford Roxo continuam desaparecidos,2021-03-11T18:29:54-03:00,https://averdade.org.br/2021/03/75-dias-sem-noticias-meninos-de-belford-roxo-continuam-desaparecidos/,
Leonina Leonor: o descaso com a saúde pública e com a vida das mulheres,2021-03-12T10:05:56-03:00,https://averdade.org.br/2021/03/leonina-leonor-o-descaso-com-a-saude-publica-e-com-a-vida-das-mulheres/,
Capitalismo impede o fim da pandemia de Covid-19,2021-03-12T10:33:39-03:00,https://averdade.org.br/2021/03/capitalismo-impede-o-fim-da-pandemia-de-covid-19/,
Desemprego bateu recorde em vinte estados brasileiros em 2020,2021-03-12T11:30:25-03:00,https://averdade.org.br/2021/03/desemprego-bateu-recorde-em-vinte-estados-brasileiros-em-2020/,
“Não tenho para onde ir”: famílias são despejadas em Mogi das Cruzes,2021-03-16T11:58:36-03:00,https://averdade.org.br/2021/03/nao-tenho-para-onde-ir-familias-sao-despejadas-em-mogi-das-cruzes/,
MLC/RS realiza debate virtual sobre Educação na Pandemia,2021-03-12T18:15:54-03:00,https://averdade.org.br/2021/03/mlc-rs-realiza-debate-virtual-sobre-educacao-na-pandemia/,
Famílias desapropriadas pelo Metrô-SP há 10 anos cobram projeto habitacional,2021-03-16T11:58:24-03:00,https://averdade.org.br/2021/03/familias-desapropriadas-pelo-metro-sp-ha-10-anos-cobram-projeto-habitacional/,
Golpistas são presos na Bolívia,2021-03-13T15:10:03-03:00,https://averdade.org.br/2021/03/golpistas-sao-presos-na-bolivia/,
"O vírus, o lucro e a vida",2021-03-15T10:24:57-03:00,https://averdade.org.br/2021/03/o-virus-o-lucro-e-a-vida/,
"“Colaborador”, palavra bonita para explorado",2021-03-16T08:26:09-03:00,https://averdade.org.br/2021/03/colaborador-palavra-bonita-para-explorado/,
Trabalhadores do tele atendimento sofrem abusos e demissões na pandemia,2021-03-16T11:59:00-03:00,https://averdade.org.br/2021/03/trabalhadores-do-tele-atendimento-sofrem-abusos-e-demissoes-na-pandemia/,
Brasil aumenta gastos das Forças Armadas para garantir privilégios a militares,2021-03-16T13:58:17-03:00,https://averdade.org.br/2021/03/brasil-aumenta-gastos-das-forcas-armadas-para-garantir-privilegios-a-militares/,
Direção do ICMBio quer censurar servidores do órgão,2021-03-16T11:54:39-03:00,https://averdade.org.br/2021/03/direcao-do-icmbio-quer-censurar-servidores-do-orgao/,
Associação de terceirizadas realiza campanha em defesa do home office para telemarketing,2021-03-16T13:58:45-03:00,https://averdade.org.br/2021/03/associacao-de-terceirizadas-realiza-campanha-em-defesa-do-home-office-para-telemarketing/,
Movimento luta por justiça contra mais um feminicídio em Cabo Frio,2021-03-16T17:40:28-03:00,https://averdade.org.br/2021/03/movimento-luta-por-justica-contra-mais-um-feminicidio-em-cabo-frio-rj/,
Congelamento de salários por 15 anos condena o serviço público ao asfixiamento,2021-03-18T09:45:20-03:00,https://averdade.org.br/2021/03/congelamento-de-salarios-por-15-anos-condena-o-servico-publico-ao-asfixiamento/,
Porto Alegre em colapso,2021-03-17T18:41:16-03:00,https://averdade.org.br/2021/03/porto-alegre-em-colapso/,
O amor pela vida é revolucionário,2021-03-18T00:02:52-03:00,https://averdade.org.br/2021/03/o-amor-pela-vida-e-revolucionario/,
Vivo demite 600 trabalhadores em Maringá,2021-03-18T00:18:56-03:00,https://averdade.org.br/2021/03/vivo-demite-600-trabalhadores-em-maringa/,
A Comuna de Paris,2021-03-18T09:17:26-03:00,https://averdade.org.br/2021/03/a-comuna-de-paris/,
Debate sobre os 150 anos da Comuna de Paris,2021-03-19T15:34:09-03:00,https://averdade.org.br/2021/03/debate-sobre-os-150-anos-da-comuna-de-paris/,
Justiça dá aval para Bolsonaro comemorar o golpe de 1964,2021-03-18T15:58:22-03:00,https://averdade.org.br/2021/03/justica-da-aval-para-bolsonaro-comemorar-o-golpe-de-1964/,
DCE da UFRJ pinta mural em memória de Marielle Franco,2021-03-22T15:56:06-03:00,https://averdade.org.br/2021/03/3-anos-apos-assassinato-dce-da-ufrj-pinta-mural-em-memoria-de-marielle-franco/,
"Negligência e abandono no bairro Coelhas II, em Viçosa",2021-03-21T16:27:31-03:00,https://averdade.org.br/2021/03/negligencia-e-abandono-no-bairro-coelhas-ii-em-vicosa/,
À memória dos heróis da classe trabalhadora,2021-03-19T16:35:40-03:00,https://averdade.org.br/2021/03/a-memoria-dos-herois-da-classe-trabalhadora/,
Sem vacina e sem acesso às aulas: Bolsonaro veta PL da Conectividade,2021-03-19T16:40:53-03:00,https://averdade.org.br/2021/03/sem-vacina-e-sem-acesso-as-aulas-bolsonaro-veta-pl-da-conectividade/,
Belém entra em consórcio para compra de vacinas,2021-03-19T17:30:16-03:00,https://averdade.org.br/2021/03/belem-entra-em-consorcio-para-compra-de-vacinas/,
Unidade Popular inicia sua organização em Roraima,2021-03-19T18:31:21-03:00,https://averdade.org.br/2021/03/unidade-popular-inicia-sua-organizacao-em-roraima/,
Lançamento do álbum “Povo sem Face”,2021-03-21T16:26:43-03:00,https://averdade.org.br/2021/03/lancamento-do-album-povo-sem-face/,
Tele atendentes sofrem com falta de estrutura para trabalhar,2021-03-22T15:56:39-03:00,https://averdade.org.br/2021/03/tele-atendentes-sofrem-com-falta-de-estrutura-para-trabalhar/,
Atividade física deve ser incentivada entre o povo,2021-03-20T23:55:46-03:00,https://averdade.org.br/2021/03/atividade-fisica-deve-ser-incentivada-entre-o-povo/,
Pacote anticrise de Biden contraria receituário neoliberal,2021-03-22T15:39:20-03:00,https://averdade.org.br/2021/03/pacote-anticrise-de-biden-contraria-receituario-neoliberal/,
Haydée Santamaria: a firmeza de uma mulher na luta pela liberdade,2021-03-22T08:29:00-03:00,https://averdade.org.br/2021/03/haydee-santamaria-a-firmeza-de-uma-mulher-na-luta-pela-liberdade/,
Governo não deveria obrigar população a escolher entre vida e economia,2021-03-22T10:31:35-03:00,https://averdade.org.br/2021/03/governo-nao-deveria-obrigar-populacao-a-escolher-entre-vida-e-economia/,
Estudantes do Rio sofrem com descaso dos governos,2021-03-22T16:00:10-03:00,https://averdade.org.br/2021/03/estudantes-do-rio-sofrem-com-descaso-dos-governos/,
Violência contra LGBTI+ aumenta durante a pandemia,2021-03-23T20:51:49-03:00,https://averdade.org.br/2021/03/violencia-contra-lgbti-aumenta-durante-a-pandemia/,
"“Quando a gente para, eles não ganham, então vão ter que nos ouvir com essa paralisação!”",2021-03-23T15:03:12-03:00,https://averdade.org.br/2021/03/quando-a-gente-para-eles-nao-ganham-entao-vao-ter-que-nos-ouvir-com-essa-paralisacao/,
"Mesmo com colapso na saúde, governador do RS reabre comércio",2021-03-23T17:09:22-03:00,https://averdade.org.br/2021/03/mesmo-com-colapso-na-saude-governador-do-rs-reabre-comercio/,
A pandemia tem rosto e gênero,2021-03-23T20:20:16-03:00,https://averdade.org.br/2021/03/a-pandemia-tem-rosto-e-genero/,
Mães constroem creche na Ocupação Emmanuel Bezerra,2021-03-23T21:04:59-03:00,https://averdade.org.br/2021/03/maes-constroem-creche-na-ocupacao-emmanuel-bezerra/,
Movimentos sociais pelo direito ao meio-passe em Natal,2021-03-23T21:46:45-03:00,https://averdade.org.br/2021/03/movimentos-sociais-pelo-direito-ao-meio-passe-em-natal/,
Olga Benário em Pernambuco realiza debate  sobre a gravidez na adolescência,2021-03-24T11:51:36-03:00,https://averdade.org.br/2021/03/olga-benario-em-pernambuco-realiza-debate-sobre-a-gravidez-na-adolescencia/,
"Em um mês, Bolsonaro gastou mais com pagamento da dívida do que com novo auxílio emergencial",2021-03-24T11:51:08-03:00,https://averdade.org.br/2021/03/em-um-mes-bolsonaro-gastou-mais-com-pagamento-da-divida-do-que-com-novo-auxilio-emergencial/,
Política econômica de Bolsonaro faz inflação disparar,2021-03-24T14:38:03-03:00,https://averdade.org.br/2021/03/politica-economica-de-bolsonaro-faz-inflacao-disparar/,
A vacina e a ganância capitalista,2021-03-25T18:51:08-03:00,https://averdade.org.br/2021/03/a-vacina-e-a-ganancia-capitalista/,
Paralisação dos transportes por vacinação e salário se espalha no ABC Paulista,2021-03-24T20:50:29-03:00,https://averdade.org.br/2021/03/paralisacao-dos-transportes-por-vacinacao-e-salario-se-espalha-no-abc-paulista/,
Saúde à beira do colapso no ABC Paulista,2021-03-24T20:47:16-03:00,https://averdade.org.br/2021/03/saude-a-beira-do-colapso-no-abc-paulista/,
300 mil mortes por Covid no Brasil,2021-03-25T08:24:13-03:00,https://averdade.org.br/2021/03/300-mil-mortes-por-covid-no-brasil/,
Intervenção no CEFET-RJ é derrotada e diretor eleito toma posse,2021-03-29T08:33:39-03:00,https://averdade.org.br/2021/03/intervencao-do-mec-no-cefet-rj-e-derrotada-e-diretor-eleito-toma-posse/,
Movimentos se mobilizam contra novo aumento no MetrôRio,2021-03-25T20:02:18-03:00,https://averdade.org.br/2021/03/movimentos-se-mobilizam-contra-novo-aumento-da-tarifa-no-metrorio/,
Cuba inicia fase de testes de sua vacina na população,2021-03-25T19:40:38-03:00,https://averdade.org.br/2021/03/cuba-inicia-fase-de-testes-de-sua-vacina-na-populacao/,
Trabalhadores em telecomunicações realizam greve de 24 horas no Rio,2021-03-26T11:24:52-03:00,https://averdade.org.br/2021/03/trabalhadores-em-telecomunicacoes-realizam-greve-de-24-horas-no-rio/,
Trabalhadores organizam dia nacional de luta em defesa dos serviços públicos,2021-03-26T16:24:55-03:00,https://averdade.org.br/2021/03/trabalhadores-organizam-dia-nacional-de-luta-em-defesa-dos-servicos-publicos/,
Lançamento do livro: Por que ser Comunista?,2021-03-27T20:38:06-03:00,https://averdade.org.br/2021/03/lancamento-do-livro-por-que-ser-comunista/,
Morte de Edson Luís pela Ditadura Militar completa 53 anos,2021-03-28T17:24:21-03:00,https://averdade.org.br/2021/03/morte-de-edson-luis-pela-ditadura-militar-completa-53-anos/,
STF derruba intervenção de Bolsonaro em institutos federais,2021-04-05T18:13:22-03:00,https://averdade.org.br/2021/03/stf-derruba-intervencao-de-bolsonaro-em-institutos-federais/,
A impossível política de preços da Petrobras,2022-05-18T23:46:31-03:00,https://averdade.org.br/2021/03/a-impossivel-politica-de-precos-da-petrobras/,
MLB promove projeto de educação na periferia de Cabo Frio,2021-03-29T15:05:55-03:00,https://averdade.org.br/2021/03/mlb-promove-projeto-de-educacao-na-periferia-de-cabo-frio/,
Governo Bolsonaro se esfacela e fascistas buscam decretar estado de sítio,2021-03-29T20:21:38-03:00,https://averdade.org.br/2021/03/governo-bolsonaro-se-esfacela-e-fascistas-buscam-decretar-estado-de-sitio/,
Operação Tarântula: polícia violentou cerca de 300 travestis em São Paulo,2021-03-30T10:18:26-03:00,https://averdade.org.br/2021/03/operacao-tarantula-policia-violentou-cerca-de-300-travestis-em-sao-paulo/,
Plano de vacinação para professores em SP contempla menos da metade da categoria,2021-03-30T10:48:18-03:00,https://averdade.org.br/2021/03/plano-de-vacinacao-para-professores-em-sao-paulo-contempla-menos-da-metade-da-categoria/,
Governo de São Paulo privatiza Zoológico e Jardim Botânico,2021-04-01T10:18:56-03:00,https://averdade.org.br/2021/03/governo-de-sao-paulo-privatiza-zoologico-e-jardim-botanico/,
Justiça burguesa não condena torturas da ditadura militar contra operário,2021-03-30T15:56:12-03:00,https://averdade.org.br/2021/03/justica-burguesa-nao-condena-torturas-da-ditadura-militar-contra-operario/,
Até quando vamos suportar esse governo autoritário e corrupto?,2021-07-08T18:41:55-03:00,https://averdade.org.br/2021/03/ate-quando-vamos-suportar-esse-governo-autoritario-e-corrupto/,
DCE UFRJ homenageia estudantes assassinados pela Ditadura Militar,2021-04-01T12:22:15-03:00,https://averdade.org.br/2021/04/dce-ufrj-homenageia-estudantes-assassinados-pela-ditadura-militar/,
Ditadura Militar torturou e assassinou mais de oito mil indígenas,2021-04-02T18:19:44-03:00,https://averdade.org.br/2021/04/ditadura-militar-torturou-e-assassinou-mais-de-oito-mil-indigenas/,
PCR homenageia seus heróis com panfletagens e atos contra o governo,2021-04-02T18:08:49-03:00,https://averdade.org.br/2021/04/pcr-homenageia-seus-herois-com-panfletagens-e-atos-contra-o-governo/,
Cabra Marcado pra Morrer: Cinema Novo foi perseguido por criticar a Ditadura,2021-04-02T18:19:25-03:00,https://averdade.org.br/2021/04/cabra-marcado-pra-morrer-cinema-novo-foi-perseguido-por-criticar-a-ditadura/,
"1968: em meio à Ditadura, greve em Osasco conquistou aumento de salário",2021-04-05T14:10:26-03:00,https://averdade.org.br/2021/04/1968-em-meio-a-ditadura-operarios-de-osasco-fizeram-greve-e-conquistaram-aumento-de-salario/,
Ato em memória das vítimas da Ditadura em Belo Horizonte,2021-04-02T18:22:24-03:00,https://averdade.org.br/2021/04/ato-em-memoria-as-vitimas-da-ditadura-em-belo-horizonte/,
"Autismo, Asperger, nazismo e a luta anticapacitista",2021-04-02T10:29:57-03:00,https://averdade.org.br/2021/04/autismo-asperger-nazismo-e-a-luta-anticapacitista/,
“Aqui vencemos a floresta”: como a ditadura militar torturou a Amazônia,2021-04-02T18:09:28-03:00,https://averdade.org.br/2021/04/aqui-vencemos-a-floresta-como-a-ditadura-militar-torturou-a-amazonia/,
“Eu vou te apagar!”: a crua violência policial em SC,2021-04-05T11:18:33-03:00,https://averdade.org.br/2021/04/eu-vou-te-apagar-a-crua-violencia-policial-em-santa-catarina/,
Bolsonaro atrasou compra de vacinas para atender interesses dos EUA,2021-04-05T14:04:51-03:00,https://averdade.org.br/2021/04/bolsonaro-atrasou-compra-de-vacinas-para-atender-interesses-dos-eua/,
Escolas privadas do RJ priorizam lucro acima da vida,2021-04-05T10:42:41-03:00,https://averdade.org.br/2021/04/escolas-privadas-do-rj-priorizam-lucro-acima-da-vida/,
EUA e Colômbia querem impor cerco militar à Venezuela,2021-04-03T11:11:51-03:00,https://averdade.org.br/2021/04/eua-e-colombia-querem-impor-cerco-militar-a-venezuela/,
Motoristas de Uberlândia fazem greve de 24 dias,2021-04-03T11:07:56-03:00,https://averdade.org.br/2021/04/motoristas-de-uberlandia-fazem-greve-de-24-dias/,
Casa Helenira Preta está ameaçada por leilão arbitrário,2021-04-04T17:55:05-03:00,https://averdade.org.br/2021/04/casa-helenira-preta-esta-ameacada-por-leilao-arbitrario/,
Prefeitura de SP desconta os dias de greve dos profissionais da educação,2021-04-05T10:25:54-03:00,https://averdade.org.br/2021/04/prefeitura-de-sp-desconta-os-dias-de-greve-dos-profissionais-da-educacao/,
Entrevista com Dulce Xavier: o desmonte das casas-abrigo do Grande ABC,2021-04-05T13:59:42-03:00,https://averdade.org.br/2021/04/entrevista-com-dulce-xavier-o-desmonte-das-casas-abrigo-do-grande-abc/,
UJR realiza plenária para debater o uso de drogas na juventude,2021-04-06T20:45:52-03:00,https://averdade.org.br/2021/04/ujr-realiza-plenaria-para-debater-o-uso-de-drogas-na-juventude/,
Chega de comemorar mortes: a importância da luta por memória e verdade hoje,2021-04-05T14:03:12-03:00,https://averdade.org.br/2021/04/o-culto-a-morte-e-a-luta-por-memoria-e-verdade-hoje/,
Camarada Braz: presente!,2021-04-11T12:01:13-03:00,https://averdade.org.br/2021/04/camarada-braz-presente/,
Prefeitura de Campos dos Goytacazes libera igrejas em plena crise da covid,2021-04-05T15:24:01-03:00,https://averdade.org.br/2021/04/prefeitura-de-campos-dos-goytacazes-libera-igrejas-em-plena-crise-da-covid/,
"Falta de moradia, pandemia e “fique em casa”",2021-04-06T20:40:18-03:00,https://averdade.org.br/2021/04/falta-de-moradia-pandemia-e-fique-em-casa/,
Estudantes revitalizam memorial em homenagem às vitimas da Ditadura na USP,2021-04-06T10:44:45-03:00,https://averdade.org.br/2021/04/estudantes-revitalizam-memorial-em-homenagem-as-vitimas-da-ditadura-na-usp/,
Pandemia leva mais 745 mil pessoas à pobreza no Rio de Janeiro,2021-04-06T13:25:47-03:00,https://averdade.org.br/2021/04/pandemia-leva-mais-745-mil-pessoas-a-pobreza-no-rio-de-janeiro/,
Petrobras anuncia aumento de 39% no preço do gás natural,2022-03-23T10:14:30-03:00,https://averdade.org.br/2021/04/petrobras-anuncia-aumento-de-39-no-preco-do-gas-natural/,
"“Já estamos em colapso, é desesperador”: a angústia das trabalhadoras da saúde",2021-04-07T11:14:31-03:00,https://averdade.org.br/2021/04/ja-estamos-em-colapso-e-desesperador-a-angustia-das-trabalhadoras-da-saude/,
